user_id,email,user_type,name,phone_number,zipcode,road_address,address_detail,preferred_categories,created_at,updated_at,last_login_at
user_006364,seunghyeongim@example.net,general_user,윤영철,062-540-7137,28137,제주특별자치도 고성군 잠실63로 지하556,제주특별자치도 용인시 백제고분길 135-49 (수진곽김면),,2024-05-07T03:48:57,2024-05-07T03:48:57,2024-06-18T03:48:57
user_006365,yeonghwan31@example.com,general_user,김정수,017-344-6906,47440,부산광역시 관악구 개포길 969,경상남도 동두천시 삼성길 687-63 (우진강백동),의류,2024-07-06T13:38:35,2024-07-06T13:38:35,2025-02-10T13:38:35
user_006366,yeongsun11@example.org,general_user,최재호,053-602-8889,94269,경상남도 청주시 흥덕구 선릉가 759,광주광역시 서구 가락가 737-27 (시우박이읍),"생활용품,식량,의약품",2025-06-25T02:15:00,2025-06-25T02:15:00,2025-11-02T02:15:00
user_006367,geonugim@example.com,general_user,김서현,053-043-7157,69467,서울특별시 동구 테헤란709길 671-12,충청북도 부천시 테헤란05가 936,생활용품,2025-05-10T19:59:57,2025-05-10T19:59:57,2025-12-22T19:59:57
user_006368,gimminsu@example.net,general_user,김주원,070-1322-1964,32130,제주특별자치도 속초시 가락거리 280-74 (민수이최동),부산광역시 은평구 백제고분거리 110 (성현이면),식량,2024-08-22T23:43:15,2024-08-22T23:43:15,2024-09-13T23:43:15
user_006369,jeongjunhyeog@example.net,general_user,황경수,055-850-8543,41444,인천광역시 강북구 도산대59로 299-58,세종특별자치시 강북구 논현로 589 (지우김강면),"생활용품,식량",2024-07-22T23:09:19,2024-07-22T23:09:19,2025-07-12T23:09:19
user_006370,bbag@example.net,general_user,강영숙,043-008-9578,48308,광주광역시 금천구 삼성거리 381-70 (미영김면),대구광역시 강동구 역삼52거리 742 (정희김이면),"개인위생,교육/오락,식량,의류,의약품,주방용품",2025-03-31T14:30:49,2025-03-31T14:30:49,2025-10-11T14:30:49
user_006371,gyeongjabag@example.com,general_user,신옥순,054-387-2774,61964,경기도 김포시 압구정로 727 (지후최읍),충청남도 고양시 일산서구 학동5로 860,"의류,의약품",2024-08-27T10:01:39,2024-08-27T10:01:39,2025-05-10T10:01:39
user_006372,yujin09@example.org,general_user,이민서,042-040-2514,81867,강원도 과천시 석촌호수로 143-47 (재현노마을),세종특별자치시 동작구 삼성로 675,"식량,침구류",2024-07-01T10:44:11,2024-07-01T10:44:11,2025-02-15T10:44:11
user_006373,xi@example.net,general_user,이주원,063-868-6324,44216,광주광역시 구로구 학동가 496-5 (정순강리),충청남도 수원시 도산대2거리 지하511 (종수박읍),"생활용품,식량",2024-04-27T15:17:31,2024-04-27T15:17:31,2024-10-04T15:17:31
user_006374,minjigim@example.com,general_user,이영식,064-702-8874,42234,울산광역시 동작구 삼성676가 688,전라남도 영월군 서초대가 564,"생활용품,식량",2025-08-07T05:52:23,2025-08-07T05:52:23,2026-03-17T05:52:23
user_006375,jeongja76@example.org,general_user,이수진,02-3404-1290,02704,인천광역시 도봉구 석촌호수거리 893-53 (지민이최마을),경상북도 천안시 동남구 반포대57거리 554,"반려동물,생활용품,침구류",2024-06-09T09:12:11,2024-06-09T09:12:11,2024-07-01T09:12:11
user_006376,yeweonjang@example.net,general_user,정현주,051-252-5887,42370,인천광역시 관악구 잠실586가 672-18,세종특별자치시 용산구 서초중앙가 19-41 (서준박임리),"생활용품,의약품",2024-05-17T14:09:53,2024-05-17T14:09:53,2025-04-25T14:09:53
user_006377,gimeunji@example.com,general_user,윤성현,054-785-9088,12272,강원도 양양군 강남대길 지하830,제주특별자치도 김포시 역삼348길 803 (주원이읍),의약품,2024-09-25T12:22:58,2024-09-25T12:22:58,2025-05-04T12:22:58
user_006378,nbag@example.net,general_user,윤정희,053-997-2723,24927,대구광역시 용산구 강남대60로 405,서울특별시 송파구 도산대거리 900,"생활용품,식량,전자용품,주방용품",2025-01-02T19:48:32,2025-01-02T19:48:32,2025-12-31T19:48:32
user_006379,yeonghwan51@example.org,general_user,박옥자,018-461-6300,80305,강원도 삼척시 백제고분길 348-14 (지민김서마을),경상남도 태안군 학동로 921-29,"의류,의약품",2025-03-24T03:08:48,2025-03-24T03:08:48,2026-03-13T03:08:48
user_006380,coejihye@example.net,general_user,서준혁,032-722-8858,64681,서울특별시 동대문구 양재천08거리 754,대전광역시 노원구 언주길 39-21 (서현김고읍),"식량,의약품,침구류",2024-12-12T09:32:42,2024-12-12T09:32:42,2025-05-29T09:32:42
user_006381,junyeonggang@example.org,general_user,오정호,019-938-9790,96609,광주광역시 동대문구 가락가 635-51,충청북도 부천시 개포로 137,"식량,의약품",2025-02-08T16:45:01,2025-02-08T16:45:01,2025-08-19T16:45:01
user_006382,hyeonjigim@example.net,general_user,홍병철,019-529-6539,38396,강원도 안양시 만안구 가락거리 18-54,울산광역시 서초구 반포대길 150-75 (서현안마을),"생활용품,의류,주방용품",2024-11-17T19:55:34,2024-11-17T19:55:34,2025-02-23T19:55:34
user_006383,coegeonu@example.org,general_user,이지연,051-509-2319,32067,대전광역시 구로구 선릉9로 1 (지연이마을),전라북도 속초시 도산대가 지하152,"교육/오락,의류,의약품",2024-01-25T03:24:05,2024-01-25T03:24:05,2025-01-16T03:24:05
user_006384,mincunja@example.org,general_user,장서윤,031-863-4031,16787,강원도 수원시 논현가 360-96,서울특별시 성북구 서초중앙가 527,,2024-11-18T20:54:54,2024-11-18T20:54:54,2025-07-01T20:54:54
user_006385,gimjinu@example.org,general_user,오민석,043-765-9362,85217,부산광역시 영등포구 논현로 690-37 (정호박면),강원도 춘천시 논현로 858 (경자이이마을),"식량,의류,의약품",2024-01-26T21:35:24,2024-01-26T21:35:24,2024-12-15T21:35:24
user_006386,gimgyeonghyi@example.org,general_user,홍민준,053-741-1070,79629,울산광역시 은평구 서초중앙5거리 지하767 (경수홍박면),부산광역시 강서구 강남대가 468,"개인위생,생활용품,식량,의약품,전자용품,주방용품",2024-10-23T00:50:17,2024-10-23T00:50:17,2025-04-24T00:50:17
user_006387,eunseogim@example.net,general_user,문은주,044-797-0343,76502,경상남도 영월군 압구정42길 931 (성호최동),대구광역시 성북구 삼성길 128-5,의약품,2024-08-28T10:22:38,2024-08-28T10:22:38,2025-05-16T10:22:38
user_006388,yeongsig34@example.com,general_user,성영수,051-361-2598,61415,충청남도 논산시 삼성76로 280,경상북도 안산시 상록구 양재천656로 251-9 (서영박윤마을),"생활용품,식량,의약품,침구류",2025-05-28T22:39:44,2025-05-28T22:39:44,2025-11-13T22:39:44
user_006389,coeareum@example.com,general_user,황지은,010-0495-8400,09337,경상북도 안양시 영동대03가 692-51 (옥순박심동),대구광역시 노원구 가락로 지하568,"생활용품,식량",2025-02-27T08:11:37,2025-02-27T08:11:37,2025-10-12T08:11:37
user_006390,di@example.com,general_user,김재현,017-441-6528,36014,대전광역시 송파구 잠실06가 114-76 (정숙이황면),전라남도 성남시 수정구 백제고분25가 지하601 (준서조마을),식량,2025-07-29T18:36:16,2025-07-29T18:36:16,2025-11-30T18:36:16
user_006391,yeongsug52@example.net,general_user,나영수,064-713-4981,20089,충청남도 삼척시 반포대로 433-26 (정희김읍),대전광역시 중구 영동대길 869-34,"개인위생,교육/오락,생활용품,식량,의류,침구류",2024-01-11T06:31:18,2024-01-11T06:31:18,2024-06-03T06:31:18
user_006392,jaehyeonsong@example.com,general_user,김지후,032-808-3228,36055,강원도 하남시 언주길 780 (영철이마을),대전광역시 서대문구 삼성가 267,"식량,침구류",2025-08-17T14:31:38,2025-08-17T14:31:38,2026-04-29T14:31:38
user_006393,minsuyun@example.com,general_user,이예은,064-740-1092,49339,경상남도 부천시 원미구 봉은사6거리 643-22 (서영김노마을),전라북도 인제군 압구정6길 277-59,"개인위생,생활용품,식량",2024-09-17T07:20:04,2024-09-17T07:20:04,2025-08-04T07:20:04
user_006394,nca@example.com,general_user,김지아,010-9581-3828,68475,경상북도 청주시 상당구 백제고분64거리 948 (영환고읍),울산광역시 금천구 양재천길 541 (주원김김동),"생활용품,의약품",2024-11-21T06:52:36,2024-11-21T06:52:36,2025-07-22T06:52:36
user_006395,ogim@example.com,general_user,김영숙,010-7560-6231,26860,전라남도 원주시 백제고분거리 914,울산광역시 관악구 도산대길 지하44,"생활용품,식량",2024-10-11T02:24:55,2024-10-11T02:24:55,2025-06-26T02:24:55
user_006396,jaehyeongim@example.net,general_user,홍예준,070-0296-4264,34194,세종특별자치시 광진구 백제고분길 115-27,강원도 태백시 테헤란길 743 (정남강면),식량,2025-04-30T05:14:25,2025-04-30T05:14:25,2026-01-25T05:14:25
user_006397,gyeongjaan@example.com,general_user,이민서,052-896-5948,91845,경상북도 삼척시 반포대657거리 667 (준서권읍),제주특별자치도 안산시 선릉가 807-61,의약품,2024-09-25T00:32:53,2024-09-25T00:32:53,2025-06-01T00:32:53
user_006398,boram19@example.com,general_user,오정웅,061-785-2260,69022,경상북도 양평군 잠실가 542-54 (현준이진리),서울특별시 동구 학동2거리 192,"개인위생,교육/오락,생활용품,식량,의약품,전자용품,침구류",2024-08-26T17:59:19,2024-08-26T17:59:19,2025-08-03T17:59:19
user_006399,coejunseo@example.org,general_user,손정수,043-373-1515,65406,인천광역시 광진구 가락길 878-99 (지후노마을),충청남도 광명시 압구정733가 966,"식량,의약품,주방용품",2025-07-13T10:48:20,2025-07-13T10:48:20,2026-04-18T10:48:20
user_006400,gangminjun@example.org,general_user,노수진,042-264-3014,10983,경상남도 고양시 일산서구 테헤란로 230 (병철김면),전라남도 안양시 만안구 서초중앙길 26 (성진조면),생활용품,2024-06-18T21:05:11,2024-06-18T21:05:11,2024-11-24T21:05:11
user_006401,ii@example.net,general_user,김진호,010-3149-2936,07267,광주광역시 관악구 봉은사로 지하497,제주특별자치도 고성군 서초대66거리 948,"식량,의류,의약품",2024-08-20T16:55:37,2024-08-20T16:55:37,2025-07-27T16:55:37
user_006402,hgim@example.net,general_user,박지우,041-879-8582,37292,울산광역시 종로구 오금076길 671-75,인천광역시 마포구 반포대길 717 (유진오오면),"개인위생,식량",2025-06-23T06:02:36,2025-06-23T06:02:36,2025-10-20T06:02:36
user_006403,hayuni@example.org,general_user,이윤서,042-073-2187,81625,세종특별자치시 은평구 석촌호수가 371,광주광역시 영등포구 영동대가 336-75,"개인위생,식량,의약품,주방용품",2024-06-01T23:43:27,2024-06-01T23:43:27,2025-05-10T23:43:27
user_006404,jogwangsu@example.com,general_user,홍옥자,052-713-0847,54696,광주광역시 서대문구 봉은사6가 849,강원도 동해시 언주로 555-37 (현주김류면),"식량,의류",2024-06-25T23:47:34,2024-06-25T23:47:34,2024-06-26T23:47:34
user_006405,yi@example.net,general_user,박지혜,055-433-3092,46081,서울특별시 성동구 서초중앙392길 315-51 (채원장리),서울특별시 강서구 역삼길 31,"생활용품,의약품",2024-02-03T22:18:38,2024-02-03T22:18:38,2024-09-13T22:18:38
user_006406,dohyeonjeon@example.net,general_user,배경자,018-270-1814,19220,세종특별자치시 금천구 역삼37길 330-29 (현지이면),인천광역시 구로구 역삼가 397 (미숙서안읍),"의류,의약품",2024-02-08T15:04:38,2024-02-08T15:04:38,2024-12-22T15:04:38
user_006407,yeonghwangang@example.org,general_user,김지은,061-224-5397,96725,부산광역시 광진구 석촌호수가 752 (성수박박리),경상남도 제천시 가락로 815-79 (은주최김동),"교육/오락,식량",2024-05-09T23:40:10,2024-05-09T23:40:10,2024-10-08T23:40:10
user_006408,gimminjun@example.com,general_user,유상철,054-451-9706,61475,경기도 포천시 잠실로 426 (미숙주김면),경상북도 남양주시 언주73거리 589-44,,2023-11-13T01:07:33,2023-11-13T01:07:33,2023-12-23T01:07:33
user_006409,dohyeoncoe@example.com,general_user,송예지,044-904-7339,76077,경기도 이천시 가락792가 지하365,제주특별자치도 영동군 백제고분길 360 (성민김동),"교육/오락,생활용품,식량",2023-09-17T15:54:47,2023-09-17T15:54:47,2023-10-25T15:54:47
user_006410,hyeonji11@example.org,general_user,이민석,010-5734-3817,62469,서울특별시 서초구 오금가 9-92,충청남도 충주시 오금484가 179-88,식량,2024-12-22T07:42:55,2024-12-22T07:42:55,2025-09-09T07:42:55
user_006411,gwangsubag@example.com,general_user,서민재,042-829-3442,84014,인천광역시 남구 반포대거리 335-94 (민수곽김리),충청남도 부여군 봉은사9거리 410,식량,2025-02-07T13:33:43,2025-02-07T13:33:43,2025-03-21T13:33:43
user_006412,yeongja41@example.com,general_user,송진호,031-183-9803,67497,전라남도 인제군 개포길 312-88,대구광역시 도봉구 봉은사로 651-24 (민지배홍동),"생활용품,식량,의약품,침구류",2024-11-11T02:35:55,2024-11-11T02:35:55,2025-07-23T02:35:55
user_006413,ohyejin@example.com,general_user,박현정,070-7953-8372,95537,대구광역시 중랑구 석촌호수431로 614,광주광역시 서구 서초중앙38길 721 (순자문이마을),"생활용품,식량,의약품",2024-04-09T13:04:13,2024-04-09T13:04:13,2024-07-11T13:04:13
user_006414,nohyeonjun@example.com,general_user,이지민,053-468-0201,87788,경상남도 청주시 서원구 삼성4로 752,부산광역시 서초구 선릉거리 113-90 (상호이허읍),"식량,의류,의약품",2024-07-18T18:41:40,2024-07-18T18:41:40,2024-08-28T18:41:40
user_006415,yeongil79@example.com,general_user,이동현,064-722-9687,65734,대전광역시 도봉구 언주65로 518-23,세종특별자치시 도봉구 학동거리 지하594 (정웅류리),"개인위생,식량,의류,의약품",2024-05-13T06:06:26,2024-05-13T06:06:26,2025-03-02T06:06:26
user_006416,yeongjin05@example.org,general_user,지숙자,055-980-3501,25285,전라북도 구리시 테헤란3가 988 (정숙안동),전라북도 안산시 단원구 잠실길 570 (도현박마을),,2025-08-29T07:49:54,2025-08-29T07:49:54,2026-05-31T07:49:54
user_006417,subinjang@example.org,general_user,권건우,016-096-7135,41735,세종특별자치시 금천구 잠실길 162-6,제주특별자치도 화천군 선릉559길 516-49 (건우송동),"생활용품,의류,전자용품",2025-01-24T15:26:48,2025-01-24T15:26:48,2025-08-17T15:26:48
user_006418,yeonghwan53@example.com,general_user,이미정,061-785-4089,80903,서울특별시 서대문구 도산대거리 323 (지민이이리),제주특별자치도 안성시 잠실길 4 (성현권홍읍),"생활용품,식량,의약품,전자용품,침구류",2025-04-13T18:56:41,2025-04-13T18:56:41,2025-08-02T18:56:41
user_006419,myeongsugu@example.org,general_user,김민재,063-659-5894,86390,부산광역시 동구 언주가 164,제주특별자치도 부천시 선릉86길 180 (현지권김면),"생활용품,식량,의약품,전자용품",2024-03-30T11:02:38,2024-03-30T11:02:38,2025-03-05T11:02:38
user_006420,seungmingang@example.org,general_user,김병철,041-705-5489,27500,울산광역시 강남구 삼성로 95-11 (성훈백이리),울산광역시 금천구 선릉거리 755-46,"개인위생,생활용품,의류,의약품",2025-04-13T08:41:35,2025-04-13T08:41:35,2025-07-01T08:41:35
user_006421,minjeongsun@example.org,general_user,강하윤,011-265-6865,54475,충청북도 수원시 영통구 서초대길 678,울산광역시 은평구 잠실497로 940-74 (채원이김리),개인위생,2024-03-12T14:48:28,2024-03-12T14:48:28,2024-11-15T14:48:28
user_006422,yeongmigim@example.org,general_user,오준영,031-030-0580,20741,전라북도 청주시 청원구 선릉가 995-83,전라북도 수원시 권선구 가락1가 294,"생활용품,식량,의류,의약품",2024-12-04T05:26:07,2024-12-04T05:26:07,2025-07-18T05:26:07
user_006423,jia96@example.org,general_user,황경수,019-917-3184,82293,강원도 포천시 언주로 214 (미정김김동),제주특별자치도 계룡시 테헤란657길 173-76 (서현김읍),"생활용품,의약품,침구류",2024-05-17T02:25:57,2024-05-17T02:25:57,2024-10-08T02:25:57
user_006424,gimyeongjin@example.com,general_user,황지민,052-186-3912,79304,경기도 고양시 덕양구 영동대가 545,부산광역시 강남구 압구정가 지하631,"개인위생,생활용품,의류,의약품,전자용품",2024-10-27T23:57:59,2024-10-27T23:57:59,2025-02-07T23:57:59
user_006425,esim@example.net,general_user,김정자,043-303-0574,56340,강원도 천안시 동남구 영동대길 지하86 (영길한리),대구광역시 강북구 역삼길 639-59 (현주김이마을),의약품,2024-09-13T03:19:16,2024-09-13T03:19:16,2025-07-04T03:19:16
user_006426,minsu58@example.net,general_user,문영길,033-814-8731,40592,대전광역시 동작구 학동로 240 (상철서진마을),강원도 보은군 백제고분길 670 (정자김면),의류,2024-10-06T21:56:46,2024-10-06T21:56:46,2025-05-31T21:56:46
user_006427,miyeong28@example.com,general_user,안준영,033-034-1916,11380,충청남도 당진시 선릉가 208-5,경상북도 파주시 서초대로 지하670,"식량,의약품,전자용품,주방용품",2024-06-20T12:21:51,2024-06-20T12:21:51,2025-01-14T12:21:51
user_006428,qgim@example.net,general_user,이현준,053-609-0580,76432,대전광역시 송파구 반포대353로 422-17,강원도 동해시 개포2거리 174 (정수이배마을),,2025-05-21T07:26:06,2025-05-21T07:26:06,2026-01-11T07:26:06
user_006429,subinhong@example.org,general_user,김영식,011-880-6107,64989,충청남도 부여군 반포대로 826-46,경상북도 서산시 역삼532길 771 (현숙오면),"생활용품,식량,의류",2025-07-16T11:51:54,2025-07-16T11:51:54,2025-08-18T11:51:54
user_006430,ogjasim@example.org,general_user,강정숙,018-772-4177,78291,충청남도 고양시 일산동구 가락352가 961,강원도 서천군 석촌호수4가 641 (예준김면),의약품,2025-07-31T17:21:44,2025-07-31T17:21:44,2025-07-31T17:21:44
user_006431,gucaeweon@example.org,general_user,서정남,032-323-4442,23231,충청북도 춘천시 영동대길 469 (서현김최동),경상남도 수원시 팔달구 압구정거리 963 (도현김박읍),주방용품,2024-02-15T19:49:50,2024-02-15T19:49:50,2024-05-14T19:49:50
user_006432,gimjieun@example.com,general_user,최지현,043-061-0665,77815,울산광역시 영등포구 서초대5로 489,대구광역시 양천구 강남대282가 117-40,"의약품,전자용품",2025-07-14T09:09:15,2025-07-14T09:09:15,2025-12-20T09:09:15
user_006433,jaehogim@example.org,general_user,성중수,011-819-9516,92687,대구광역시 용산구 학동로 634 (준서민마을),경상남도 연천군 영동대88가 761-96 (상호임홍마을),"의류,의약품,전자용품",2025-02-28T14:51:07,2025-02-28T14:51:07,2025-07-21T14:51:07
user_006434,byeongceolyun@example.com,general_user,김현우,043-937-0187,01841,세종특별자치시 용산구 압구정989거리 534,대구광역시 도봉구 반포대7로 865-59 (성수권배동),"식량,의류,의약품",2025-02-27T03:26:38,2025-02-27T03:26:38,2025-03-23T03:26:38
user_006435,jeonghun82@example.org,general_user,이서윤,070-6801-7756,06980,충청북도 논산시 언주2로 975 (민서오면),경상북도 고양시 가락83로 853-14,의류,2024-04-23T21:11:08,2024-04-23T21:11:08,2024-06-16T21:11:08
user_006436,minji30@example.com,general_user,김지원,061-033-9072,50169,울산광역시 동구 서초대로 지하448 (은경양윤마을),광주광역시 서초구 테헤란043가 513-6 (정남김이읍),"생활용품,식량,의류",2024-06-02T19:07:45,2024-06-02T19:07:45,2024-07-25T19:07:45
user_006437,gimseonghyeon@example.net,general_user,곽서영,064-761-0500,97919,광주광역시 중구 반포대가 205 (준호박읍),대구광역시 은평구 테헤란길 774-71 (진우김이리),"의류,의약품,주방용품",2024-01-30T11:59:11,2024-01-30T11:59:11,2024-08-08T11:59:11
user_006438,seonghoi@example.net,general_user,성정웅,041-061-9560,37823,대구광역시 서대문구 백제고분8로 지하309 (진호장마을),강원도 파주시 학동0길 107-77,생활용품,2023-12-28T01:09:39,2023-12-28T01:09:39,2024-02-06T01:09:39
user_006439,li@example.org,general_user,박예은,042-341-2141,93024,경기도 원주시 논현로 321-59 (지현윤동),부산광역시 동대문구 오금2거리 226,"개인위생,생활용품,식량,침구류",2024-06-10T11:14:30,2024-06-10T11:14:30,2025-01-05T11:14:30
user_006440,bagmyeongsug@example.org,general_user,이민서,011-639-4717,81891,광주광역시 동구 가락62로 597,대전광역시 은평구 영동대가 457-59 (광수홍면),식량,2025-05-21T04:30:00,2025-05-21T04:30:00,2026-04-28T04:30:00
user_006441,sunogbag@example.net,general_user,김우진,061-886-7112,81249,충청남도 충주시 언주길 601,대전광역시 금천구 서초대로 286-77,"개인위생,생활용품,식량",2024-08-04T01:28:56,2024-08-04T01:28:56,2024-09-01T01:28:56
user_006442,gangsiu@example.com,general_user,박순옥,018-522-5469,07954,전라남도 안산시 영동대41로 761,경상남도 수원시 영통구 백제고분거리 392 (은영최박면),식량,2024-11-10T18:31:42,2024-11-10T18:31:42,2025-09-11T18:31:42
user_006443,gimeunju@example.net,general_user,박상현,02-3437-3152,67372,제주특별자치도 춘천시 서초대15가 184-56 (종수이김읍),인천광역시 강북구 논현길 311-42,,2024-09-25T02:30:03,2024-09-25T02:30:03,2025-06-19T02:30:03
user_006444,seongminheo@example.com,general_user,이춘자,017-308-8567,25864,제주특별자치도 안산시 강남대484가 729,인천광역시 남구 오금거리 304 (성수한리),,2024-11-03T11:01:00,2024-11-03T11:01:00,2025-02-18T11:01:00
user_006445,fi@example.net,general_user,권우진,032-950-4467,48329,대구광역시 관악구 봉은사가 469 (성훈차마을),경상남도 홍성군 테헤란9가 641-14 (명자임리),"개인위생,생활용품",2024-12-13T14:11:21,2024-12-13T14:11:21,2025-04-01T14:11:21
user_006446,jeongnamgang@example.net,general_user,박아름,064-736-3302,64184,대전광역시 마포구 영동대11길 322 (지후이김동),충청북도 고양시 일산서구 봉은사898길 139-61 (성진우강면),식량,2023-11-09T10:44:42,2023-11-09T10:44:42,2024-06-13T10:44:42
user_006447,bagseongjin@example.com,general_user,김아름,017-648-6159,05252,인천광역시 중랑구 반포대길 671 (성호김김동),광주광역시 구로구 봉은사거리 220-39 (성수황리),식량,2025-05-28T14:36:56,2025-05-28T14:36:56,2025-10-19T14:36:56
user_006448,gimjiweon@example.com,general_user,박승민,016-040-0748,72349,대전광역시 강남구 서초중앙가 472-30,충청남도 고성군 언주로 137,침구류,2024-06-16T15:14:32,2024-06-16T15:14:32,2025-04-04T15:14:32
user_006449,sunogbag@example.org,general_user,김숙자,051-325-4859,01881,충청남도 원주시 반포대537거리 887,강원도 홍천군 서초중앙가 576-59 (건우손면),생활용품,2023-11-17T16:59:25,2023-11-17T16:59:25,2024-10-06T16:59:25
user_006450,xgim@example.net,general_user,이종수,031-320-7179,64494,대전광역시 양천구 도산대204로 43 (상호김리),부산광역시 남구 석촌호수1가 지하451 (지연한장동),"반려동물,의약품,침구류",2024-08-15T10:34:15,2024-08-15T10:34:15,2024-09-20T10:34:15
user_006451,jisangho@example.com,general_user,박은경,051-957-0234,86491,광주광역시 동구 테헤란53길 524-76,광주광역시 중랑구 서초중앙01로 89,"생활용품,식량,전자용품,침구류",2024-10-16T12:26:29,2024-10-16T12:26:29,2024-11-26T12:26:29
user_006452,coegyeongsug@example.net,general_user,문예원,011-356-7582,30920,서울특별시 강북구 가락054로 142,부산광역시 노원구 양재천7가 지하152,"식량,의류,의약품",2025-02-11T15:26:08,2025-02-11T15:26:08,2026-01-01T15:26:08
user_006453,ui@example.org,general_user,이미영,055-037-4816,39907,강원도 광명시 도산대8가 지하750,인천광역시 강동구 강남대64거리 287-24 (예지최면),"식량,의약품",2023-10-13T17:20:03,2023-10-13T17:20:03,2024-01-15T17:20:03
user_006454,xjang@example.com,general_user,이동현,070-0882-7936,36679,경기도 부천시 개포로 79,부산광역시 동구 압구정4로 7 (영식성지면),"개인위생,식량",2025-08-19T21:33:52,2025-08-19T21:33:52,2025-10-18T21:33:52
user_006455,minjunjang@example.org,general_user,김명자,051-260-9642,71683,울산광역시 영등포구 봉은사거리 278,충청북도 용인시 처인구 언주283로 지하967,"생활용품,식량",2025-05-07T03:25:52,2025-05-07T03:25:52,2026-05-01T03:25:52
user_006456,simmisug@example.com,general_user,이은서,011-699-2914,43230,전라북도 아산시 역삼24가 680-62,충청남도 안산시 상록구 테헤란42로 461-67,"생활용품,의류,의약품,침구류",2023-12-02T20:02:41,2023-12-02T20:02:41,2024-06-21T20:02:41
user_006457,kryu@example.net,general_user,김영수,019-977-7061,32994,대전광역시 도봉구 역삼로 560 (정호강마을),울산광역시 송파구 논현길 756,"의약품,전자용품",2024-03-18T03:29:39,2024-03-18T03:29:39,2024-08-21T03:29:39
user_006458,ji@example.net,general_user,강채원,043-473-2145,23487,경상남도 진천군 논현로 690 (민재황면),강원도 춘천시 역삼로 887,"생활용품,식량,침구류",2024-04-08T15:37:05,2024-04-08T15:37:05,2024-10-10T15:37:05
user_006459,xheo@example.net,general_user,김은정,010-6846-3912,44395,울산광역시 광진구 압구정로 201,세종특별자치시 마포구 학동08길 492-18,"개인위생,의류",2025-01-13T17:56:02,2025-01-13T17:56:02,2025-12-20T17:56:02
user_006460,subingim@example.net,general_user,최건우,053-710-8457,88046,제주특별자치도 구리시 서초중앙9거리 791-72 (상훈고면),강원도 양주시 강남대59가 62-27,"생활용품,식량,주방용품",2025-07-27T10:11:08,2025-07-27T10:11:08,2026-01-09T10:11:08
user_006461,yangsangho@example.org,general_user,김준서,017-574-3148,05723,경기도 평창군 도산대9로 851-53 (윤서김김동),세종특별자치시 관악구 백제고분거리 634 (현준김장읍),"반려동물,식량,의류",2023-12-22T01:46:01,2023-12-22T01:46:01,2024-10-09T01:46:01
user_006462,gimminjae@example.com,general_user,성승현,016-683-7986,98809,경기도 원주시 압구정7길 290,부산광역시 성동구 잠실8길 764 (정수권면),"전자용품,침구류",2025-05-03T21:42:32,2025-05-03T21:42:32,2026-02-03T21:42:32
user_006463,minseoi@example.com,general_user,김정웅,019-149-3383,26096,경상북도 군포시 봉은사5로 390,서울특별시 노원구 잠실6길 776-53,"개인위생,반려동물",2024-11-11T14:36:15,2024-11-11T14:36:15,2024-12-13T14:36:15
user_006464,jeongnam68@example.com,general_user,김현준,055-567-9932,68582,전라남도 여주시 역삼로 87-21,광주광역시 구로구 가락길 275-99 (경숙문동),"반려동물,의약품",2025-04-03T17:57:19,2025-04-03T17:57:19,2026-01-31T17:57:19
user_006465,vgweon@example.org,general_user,최정자,018-508-5841,35942,세종특별자치시 구로구 논현가 730 (현주백김동),강원도 이천시 논현6로 714 (지은김읍),"생활용품,주방용품",2024-06-06T18:53:00,2024-06-06T18:53:00,2025-01-02T18:53:00
user_006466,sgim@example.net,general_user,김병철,062-580-9659,71743,강원도 고양시 잠실47거리 261 (혜진김최마을),제주특별자치도 진천군 서초중앙027거리 570-62,"생활용품,식량,의류",2025-04-27T05:56:21,2025-04-27T05:56:21,2025-12-18T05:56:21
user_006467,coeseonghun@example.org,general_user,김선영,043-178-2303,99609,울산광역시 서구 오금로 360,세종특별자치시 종로구 논현2길 848 (승현권김면),"교육/오락,식량,주방용품",2024-12-26T10:53:37,2024-12-26T10:53:37,2024-12-26T10:53:37
user_006468,mijeong73@example.com,general_user,이상훈,054-881-3122,92466,경상남도 영동군 도산대로 776 (준호김리),경기도 청주시 청원구 석촌호수929길 793,식량,2024-09-16T21:29:25,2024-09-16T21:29:25,2025-03-27T21:29:25
user_006469,sonjeongung@example.org,general_user,이준호,02-0429-4582,51954,전라북도 청주시 흥덕구 역삼9거리 107 (지훈김이면),경상남도 예산군 백제고분거리 65,"생활용품,의류",2024-02-09T19:15:25,2024-02-09T19:15:25,2024-12-23T19:15:25
user_006470,hyeonjunbag@example.net,general_user,김성수,062-681-4666,29879,경상북도 하남시 삼성437길 254-9,제주특별자치도 여주시 개포3길 112 (종수이황마을),"의류,주방용품",2025-07-03T22:15:32,2025-07-03T22:15:32,2026-04-14T22:15:32
user_006471,gimseoyeong@example.org,general_user,박영수,041-489-6971,04076,서울특별시 강북구 테헤란936로 476,전라북도 평택시 영동대로 655 (숙자한읍),"의약품,침구류",2024-10-17T13:46:23,2024-10-17T13:46:23,2025-02-19T13:46:23
